COUNTY_NAME,textbox5,MUNICIPALITY_NAME,CENSUS_POPULATION,LAND_AREA,FEDERAL_EIN_CODE,HOME_RULE_CODE,HOME_RULE_NAME,HOME_RULE_YEAR,GOVERNMENTAL_FORM,EMPLOYEES_FULL_TIME,EMPLOYEES_PART_TIME,INCORPORATION_YEAR
HUNTINGDON,310153,BROAD TOP CITY BORO,367,0.70,251394452,,,,,0,7,1868
HUNTINGDON,310185,CARBON TWP,318,18.60,251366942,,,,,4,1,1858
HUNTINGDON,310215,CASS TWP,1018,33.00,251423307,,,,,0,4,1843
HUNTINGDON,310243,CASSVILLE BORO,135,0.60,251343600,,,,,0,0,1853
HUNTINGDON,310275,CLAY TWP,868,28.50,236050357,,,,,0,3,1845
HUNTINGDON,310303,COALMONT BORO,90,0.10,251877826,,,,,0,0,1864
HUNTINGDON,310335,CROMWELL TWP,1478,50.80,251345758,,,,,1,12,1836
HUNTINGDON,310365,DUBLIN TWP,1183,36.80,232276862,,,,,2,4,1767
HUNTINGDON,310393,DUDLEY BORO,184,0.30,251500799,,,,,0,0,1876
HUNTINGDON,310425,FRANKLIN TWP,495,31.50,251458413,,,,,0,2,1789
HUNTINGDON,310455,HENDERSON TWP,922,26.20,236000357,,,,,2,9,1814
HUNTINGDON,310485,HOPEWELL TWP,453,15.30,251469964,,,,,0,7,1787
HUNTINGDON,310513,HUNTINGDON BORO,6827,3.60,236002876,,,,,57,8,1796
HUNTINGDON,310001,HUNTINGDON COUNTY,44092,889.70,236003031,,,,,164,70,
HUNTINGDON,310545,JACKSON TWP,859,72.50,236000369,,,,,0,5,1845
HUNTINGDON,310575,JUNIATA TWP,437,16.70,236000375,,,,,0,9,1856
HUNTINGDON,310605,LINCOLN TWP,321,18.90,251343438,,,,,0,10,1866
HUNTINGDON,310635,LOGAN TWP,611,22.90,251250419,,,,,0,2,1878
HUNTINGDON,310663,MAPLETON BORO,418,0.20,236002894,,,,,1,2,1866
HUNTINGDON,310693,MARKLESBURG BORO,200,1.00,900087526,,,,,0,1,1873
HUNTINGDON,310723,MILL CREEK BORO,285,0.30,251595786,,,,,0,7,
HUNTINGDON,310755,MILLER TWP,459,22.20,236050424,,,,,0,8,1880
HUNTINGDON,310785,MORRIS TWP,428,12.20,251336075,,,,,0,2,1794
HUNTINGDON,310813,MOUNT UNION BORO,2308,1.20,236002903,,,,,13,2,1867
HUNTINGDON,310845,ONEIDA TWP,1012,17.60,251640515,,,,,1,4,1856
HUNTINGDON,310873,ORBISONIA BORO,449,0.10,251269574,,,,,0,10,1855
HUNTINGDON,310905,PENN TWP,1077,28.70,251370624,,,,,2,8,1846
HUNTINGDON,310933,PETERSBURG  BORO,419,0.30,251355856,,,,,1,8,1830
HUNTINGDON,310965,PORTER TWP,1904,35.30,236000471,,,,,0,8,1814
HUNTINGDON,310993,ROCKHILL BORO,379,0.30,251298969,,,,,0,2,1887
HUNTINGDON,311023,SALTILLO BORO,309,0.30,251288657,,,,,0,6,1875
HUNTINGDON,311053,SHADE GAP BORO,78,0.00,230606800,,,,,0,0,1871
HUNTINGDON,311085,SHIRLEY TWP,2405,58.40,231888453,,,,,2,11,
HUNTINGDON,311113,SHIRLEYSBURG BORO,141,0.20,231982322,,,,,0,0,1837
HUNTINGDON,311145,SMITHFIELD TWP,4618,5.50,251272447,,,,,4,12,1886
HUNTINGDON,311175,SPRINGFIELD TWP,693,27.50,251269768,,,,,0,10,1790
HUNTINGDON,311205,SPRUCE CREEK TWP,199,8.50,237245505,,,,,0,4,1895
HUNTINGDON,311235,TELL TWP,550,42.70,236050514,,,,,0,16,1810
HUNTINGDON,311263,THREE SPRINGS BORO,448,1.20,251266892,,,,,0,4,1869
HUNTINGDON,311295,TODD TWP,898,44.40,251377515,,,,,0,8,1838
HUNTINGDON,311325,UNION TWP,947,39.10,232085713,,,,,2,1,
HUNTINGDON,311355,WALKER TWP,1963,18.50,251318888,,,,,5,3,1827
HUNTINGDON,311385,WARRIORS MARK TWP,1871,29.40,251426461,,,,,0,10,1798
HUNTINGDON,311415,WEST TWP,515,31.10,256141659,,,,,0,9,1796
HUNTINGDON,311445,WOOD TWP,612,16.50,251265447,,,,,0,12,
INDIANA,320033,ARMAGH BORO,102,0.10,251400159,,,,,0,0,1824
INDIANA,320065,ARMSTRONG TWP,2761,37.60,251150086,,,,,2,9,1784
INDIANA,320095,BANKS TWP,899,31.80,256006605,,,,,0,13,1868
INDIANA,320125,BLACK LICK TWP,1117,27.30,251222225,,,,,0,9,1807
INDIANA,320153,BLAIRSVILLE BORO,3214,1.40,256000282,,,,,21,15,1825
INDIANA,320185,BRUSH VALLEY TWP,1675,41.40,256000648,,,,,3,4,1835
INDIANA,320215,BUFFINGTON TWP,1225,30.50,256000654,,,,,1,4,1867
INDIANA,320245,BURRELL TWP,3491,23.90,256000671,,,,,5,2,1853
INDIANA,320275,CANOE TWP,1432,27.00,256004150,,,,,0,5,1807
INDIANA,320305,CENTER TWP,4391,40.20,256000762,,,,,8,3,1844
INDIANA,320333,CHERRY TREE BORO,268,0.50,256010927,,,,,0,7,1855
INDIANA,320365,CHERRYHILL TWP,2445,48.70,256000790,,,,,5,1,1854
INDIANA,320393,CLYMER BORO,1321,0.60,256000312,,,,,6,3,
INDIANA,320425,CONEMAUGH TWP,2060,33.60,256000956,,,,,5,3,1803
INDIANA,320453,CREEKSIDE BORO,288,0.20,251238496,,,,,0,4,
INDIANA,320485,EAST MAHONING TWP,965,31.30,256007828,,,,,3,1,1845
INDIANA,320515,EAST WHEATFIELD TWP,2136,26.90,256004243,,,,,4,6,1859
INDIANA,320523,ERNEST BORO,417,0.20,251390833,,,,,0,4,
INDIANA,320543,GLEN CAMPBELL BORO,256,0.90,256000372,,,,,0,4,1894
INDIANA,320575,GRANT TWP,626,27.00,251184450,,,,,7,4,1868
INDIANA,320605,GREEN TWP,3414,52.70,256001601,,,,,5,7,1816
INDIANA,320633,HOMER CITY BORO,1730,0.60,256000381,,,,,9,7,1872
INDIANA,320663,INDIANA BORO,14044,1.80,256000387,,,,,57,10,1816
INDIANA,320001,INDIANA COUNTY,83246,834.30,256001035,,,,,374,64,
INDIANA,320723,MARION CENTER BORO,405,0.70,237431998,,,,,1,2,1868
INDIANA,320755,MONTGOMERY TWP,1430,28.70,251214694,,,,,0,15,1834
INDIANA,320785,NORTH MAHONING TWP,1331,28.20,251334572,,,,,0,10,1845
INDIANA,320815,PINE TWP,1860,31.00,256002472,,,,,0,7,1850
INDIANA,320843,PLUMVILLE BORO,255,0.50,251457710,,,,,0,6,
INDIANA,320875,RAYNE TWP,2786,47.10,256002616,,,,,8,8,1847
INDIANA,320903,SALTSBURG BORO,780,0.20,256000457,,,,,3,11,1838
INDIANA,320933,SHELOCTA BORO,102,0.10,237370064,,,,,0,1,1851
INDIANA,320963,SMICKSBURG BORO,56,0.20,251375381,,,,,0,0,1854
INDIANA,320995,SOUTH MAHONING TWP,1825,28.60,251289761,,,,,4,5,1845
INDIANA,321025,WASHINGTON TWP,1649,38.10,256003402,,,,,3,6,1823
INDIANA,321055,WEST MAHONING TWP,1324,28.90,256004034,,,,,2,7,1845
INDIANA,321085,WEST WHEATFIELD TWP,2142,31.60,256008151,,,,,3,2,1859
INDIANA,321115,WHITE TWP,15336,42.40,256003515,,,,,31,21,1843
INDIANA,321145,YOUNG TWP,1688,34.80,256003603,,,,,3,3,1830
JEFFERSON,330035,BARNETT TWP,234,14.60,256192887,,,,,0,6,1833
JEFFERSON,330065,BEAVER TWP,465,21.20,251103571,,,,,1,9,1850
JEFFERSON,330095,BELL TWP,2010,18.60,251224195,,,,,4,9,1857
JEFFERSON,330123,BIG RUN BORO,647,0.70,251269608,,,,,0,9,1867
JEFFERSON,330153,BROCKWAY BORO,2276,1.10,256000290,,,,,9,12,1883
JEFFERSON,330183,BROOKVILLE BORO,3995,3.10,256000291,,,,,16,7,1843
JEFFERSON,330215,CLOVER TWP,432,15.90,251346381,,,,,0,6,1841
JEFFERSON,330243,CORSICA BORO,319,0.40,256154255,,,,,0,1,1860
JEFFERSON,330275,ELDRED TWP,1271,46.50,256008302,,,,,3,7,1836
JEFFERSON,330303,FALLS CREEK BORO,994,0.90,256000356,,,,,4,10,
JEFFERSON,330335,GASKILL TWP,673,21.40,251239485,,,,,1,5,1842
JEFFERSON,330365,HEATH TWP,114,28.90,251318432,,,,,0,4,1847
JEFFERSON,330395,HENDERSON TWP,1940,21.90,251226660,,,,,2,9,1857
JEFFERSON,330001,JEFFERSON COUNTY,44492,656.80,256001016,,,,,191,50,
JEFFERSON,330425,KNOX TWP,1011,31.40,251101970,,,,,0,10,1853
JEFFERSON,330455,MCCALMONT TWP,1137,26.30,256002071,,,,,2,8,1857
JEFFERSON,330485,OLIVER TWP,1000,30.00,251122771,,,,,2,8,1851
JEFFERSON,330515,PERRY TWP,1248,28.40,251385206,,,,,2,9,1818
JEFFERSON,330545,PINE CREEK TWP,1323,28.30,251221492,,,,,3,0,1806
JEFFERSON,330575,POLK TWP,284,30.40,251401829,,,,,0,10,1851
JEFFERSON,330605,PORTER TWP,295,17.50,251331804,,,,,0,5,1840
JEFFERSON,330633,PUNXSUTAWNEY BORO,5769,3.40,256000447,,,,,34,4,1849
JEFFERSON,330663,REYNOLDSVILLE BORO,2549,1.50,256000449,,,,,4,10,
JEFFERSON,330695,RINGGOLD TWP,773,19.10,251237986,,,,,0,6,1848
JEFFERSON,330725,ROSE TWP,1156,19.10,251225080,,,,,2,8,1827
JEFFERSON,330755,SNYDER TWP,2370,41.30,256003029,,,,,4,11,1835
JEFFERSON,330783,SUMMERVILLE BORO,504,0.60,251228249,,,,,1,1,1887
JEFFERSON,330813,SYKESVILLE BORO,1115,1.60,256000481,,,,,4,6,
JEFFERSON,330843,TIMBLIN BORO,147,1.00,251452408,,,,,0,0,1922
JEFFERSON,330875,UNION TWP,844,17.60,256003249,,,,,2,9,1848
JEFFERSON,330905,WARSAW TWP,1368,51.30,256009533,,,,,7,1,1843
JEFFERSON,330935,WASHINGTON TWP,1892,47.60,256003391,,,,,3,4,1836
JEFFERSON,330965,WINSLOW TWP,2546,45.10,256003547,,,,,10,0,1847
JEFFERSON,330993,WORTHVILLE BORO,80,0.30,256154589,,,,,0,0,1878
JEFFERSON,331025,YOUNG TWP,1711,15.40,251190966,,,,,11,1,1826
JUNIATA,340035,BEALE TWP,768,21.90,231973161,,,,,0,11,1843
JUNIATA,340065,DELAWARE TWP,1610,29.00,236000289,,,,,2,4,1836
JUNIATA,340095,FAYETTE TWP,3340,40.00,236050231,,,,,2,6,1834
JUNIATA,340125,FERMANAGH TWP,2866,32.10,232028551,,,,,4,2,
JUNIATA,340155,GREENWOOD TWP,534,19.50,236050259,,,,,0,5,
JUNIATA,340001,JUNIATA COUNTY,23509,393.50,236003035,,,,,76,39,
JUNIATA,340185,LACK TWP,636,57.00,231967769,,,,,0,8,1754
JUNIATA,340213,MIFFLIN BORO,530,0.20,231876645,,,,,0,14,1853
JUNIATA,340243,MIFFLINTOWN BORO,840,0.10,236004877,,,,,1,2,1833
JUNIATA,340275,MILFORD TWP,1993,40.10,231903074,,,,,0,7,1768
JUNIATA,340305,MONROE TWP,2055,19.90,231909757,,,,,0,5,1858
JUNIATA,340333,PORT ROYAL BORO,807,0.60,236050650,,,,,9,1,1843
JUNIATA,340365,SPRUCE HILL TWP,793,21.80,232132334,,,,,0,6,1858
JUNIATA,340395,SUSQUEHANNA TWP,1204,16.50,236000518,,,,,3,4,1858
JUNIATA,340423,THOMPSONTOWN BORO,631,0.30,231694227,,,,,0,13,1867
JUNIATA,340455,TURBETT TWP,978,16.40,232132359,,,,,0,10,1815
JUNIATA,340485,TUSCARORA TWP,1134,47.20,236000530,,,,,0,12,1825
JUNIATA,340515,WALKER TWP,2790,28.80,236050272,,,,,0,8,1822
LACKAWANNA,350063,ARCHBALD BORO,7297,17.10,246000558,,,,,20,27,1877
LACKAWANNA,350095,BENTON TWP,1726,24.30,231939630,,,,,3,4,1839
LACKAWANNA,350123,BLAKELY BORO,6657,3.80,246000570,,,,,34,6,1867
LACKAWANNA,350152,CARBONDALE CITY,8828,3.20,246000692,Home Rule,CITY OF CARBONDALE,1977,,27,7,1851
LACKAWANNA,350185,CARBONDALE TWP,1125,13.80,232041302,,,,,0,12,1831
LACKAWANNA,350213,CLARKS GREEN BORO,1524,0.50,246000574,,,,,3,3,
LACKAWANNA,350243,CLARKS SUMMIT BORO,5107,1.60,246000575,,,,,14,11,
LACKAWANNA,350275,CLIFTON TWP,1493,19.40,246001924,,,,,0,20,1873
LACKAWANNA,350305,COVINGTON TWP,2198,23.70,246001394,,,,,10,23,1818
LACKAWANNA,350333,DALTON BORO,1284,3.00,246000578,,,,,6,13,1895
LACKAWANNA,350363,DICKSON CITY BORO,6038,4.80,246000581,,,,,25,20,1875
LACKAWANNA,350393,DUNMORE BORO,14042,8.90,246000583,,,,,67,71,1862
LACKAWANNA,350425,ELMHURST TWP,842,1.80,232588014,,,,,1,1,
LACKAWANNA,350455,FELL TWP,2338,15.30,231993592,,,,,1,6,1845
LACKAWANNA,350485,GLENBURN TWP,1434,4.60,246001432,,,,,2,10,1877
LACKAWANNA,350515,GREENFIELD TWP,2260,20.90,246001434,,,,,5,16,1816
LACKAWANNA,350545,JEFFERSON TWP,3765,33.60,246001453,,,,,4,10,1836
LACKAWANNA,350573,JERMYN BORO,2150,0.80,246000604,,,,,5,20,1870
LACKAWANNA,350603,JESSUP BORO,4520,6.70,246000687,,,,,12,16,
LACKAWANNA,350001,LACKAWANNA COUNTY,215896,464.70,246000729,Home Rule,COUNTY OF LACKAWANNA,1977,,1109,97,
LACKAWANNA,350635,LAPLUME TWP,476,2.40,232050830,,,,,0,3,
LACKAWANNA,350695,MADISON TWP,2469,17.00,246001486,,,,,2,5,1849
LACKAWANNA,350723,MAYFIELD BORO,1763,2.50,246000623,,,,,4,8,1891
LACKAWANNA,350753,MOOSIC BORO,5959,6.50,246000632,,,,,23,24,1890
LACKAWANNA,350783,MOSCOW BORO,2039,2.90,246002407,,,,,7,33,1908
LACKAWANNA,350815,NEWTON TWP,2816,22.30,246001503,,,,,9,6,1842
LACKAWANNA,350845,NORTH ABINGTON TWP,706,9.30,236555609,,,,,0,7,1867
LACKAWANNA,350873,OLD FORGE BORO,8497,3.40,246000643,,,,,15,22,1899
LACKAWANNA,350903,OLYPHANT BORO,5383,5.40,246000644,,,,,21,8,1877
LACKAWANNA,350935,RANSOM TWP,1397,17.70,246001533,,,,,2,14,1849
LACKAWANNA,350965,ROARING BROOK TWP,2273,21.40,231669184,,,,,5,7,1871
LACKAWANNA,350995,SCOTT TWP,4629,27.20,246001549,,,,,10,13,1846
LACKAWANNA,351022,SCRANTON CITY,76328,25.30,246000704,Home Rule,CITY OF SCRANTON,1976,,475,24,1866
LACKAWANNA,351055,SOUTH ABINGTON TWP,9532,9.10,246001559,,,,,26,15,1867
LACKAWANNA,351085,SPRING BROOK TWP,2748,34.30,246001563,,,,,4,10,1853
LACKAWANNA,351113,TAYLOR BORO,6294,5.20,246000667,,,,,18,13,1893
LACKAWANNA,351135,THORNHURST TWP,1008,22.90,232167709,,,,,0,10,
LACKAWANNA,351143,THROOP BORO,4065,5.00,246000668,,,,,24,25,1893
LACKAWANNA,351173,VANDLING BORO,730,1.30,232126053,,,,,0,13,1899
LACKAWANNA,350035,WAVERLY TWP,1856,4.60,236003189,,,,,8,7,
LACKAWANNA,351205,WEST ABINGTON TWP,300,5.60,231719914,,,,,0,8,1895
LANCASTER,360033,ADAMSTOWN BORO,1938,1.40,236002834,,,,,5,4,1850
LANCASTER,360063,AKRON BORO,4152,1.20,236003101,,,,,8,13,1884
LANCASTER,360095,BART TWP,3181,16.40,236000243,,,,,3,4,1744
LANCASTER,360125,BRECKNOCK TWP,7557,24.70,236004586,,,,,6,4,1740
LANCASTER,360155,CAERNARVON TWP,4609,23.00,236000264,,,,,7,5,1729
LANCASTER,360183,CHRISTIANA BORO,1112,0.50,231970004,,,,,3,16,1894
LANCASTER,360215,CLAY TWP,6857,22.00,236000276,,,,,4,7,1853
LANCASTER,360245,COLERAIN TWP,3883,28.40,236000279,,,,,3,22,
LANCASTER,360273,COLUMBIA BORO,10207,2.40,236002847,,,,,40,13,1814
LANCASTER,360305,CONESTOGA TWP,3914,14.60,236050379,,,,,2,5,
LANCASTER,360335,CONOY TWP,3361,14.60,231744363,,,,,4,32,
LANCASTER,360363,DENVER BORO,3792,1.30,236002983,,,,,10,1,1900
LANCASTER,360395,DRUMORE TWP,2561,24.00,232006138,,,,,3,13,1729
LANCASTER,360425,EARL TWP,7144,22.00,236000302,,,,,9,14,1729
LANCASTER,360455,EAST COCALICO TWP,10767,20.40,236000306,,,,,28,2,1838
LANCASTER,360485,EAST DONEGAL TWP,8684,21.40,231677650,,,,,11,0,1838
LANCASTER,360515,EAST DRUMORE TWP,3936,23.10,236000297,,,,,2,10,1883
LANCASTER,360545,EAST EARL TWP,6699,24.50,236000308,,,,,19,4,1851
LANCASTER,360575,EAST HEMPFIELD TWP,26304,21.10,236000356,,,,,70,6,1818
LANCASTER,360605,EAST LAMPETER TWP,17776,19.70,236000312,,,,,89,1,1841
LANCASTER,360633,EAST PETERSBURG BORO,4573,1.20,231604549,,,,,10,2,
LANCASTER,360665,EDEN TWP,2239,12.50,231973519,,,,,2,18,1855
LANCASTER,360695,ELIZABETH TWP,3985,17.40,236000325,,,,,3,1,1757
LANCASTER,360723,ELIZABETHTOWN BORO,11639,2.60,236002859,,,,,42,10,1872
LANCASTER,360753,EPHRATA BORO,13794,3.40,236002972,,,,,94,60,1891
LANCASTER,360785,EPHRATA TWP,10386,16.20,236000326,,,,,6,26,1838
LANCASTER,360815,FULTON TWP,3214,25.80,236000339,,,,,3,10,1844
LANCASTER,360842,LANCASTER CITY,58039,7.20,236001904,Opional 3rd Class City Charter,CITY OF LANCASTER,1966,,548,17,1818
LANCASTER,360001,LANCASTER COUNTY,552984,984.60,236003055,,,,,1511,183,
LANCASTER,360875,LANCASTER TWP,18642,5.90,236000379,,,,,16,3,1729
LANCASTER,360905,LEACOCK TWP,5652,20.60,236000380,,,,,9,3,1729
LANCASTER,360933,LITITZ BORO,9381,2.30,236002992,,,,,30,17,1888
LANCASTER,360965,LITTLE BRITAIN TWP,4118,27.20,236000386,,,,,3,23,1738
LANCASTER,360993,MANHEIM BORO,5046,1.40,236002893,,,,,41,0,1848
LANCASTER,361024,MANHEIM TWP,43977,23.90,236000411,,,,,188,174,1729
LANCASTER,361055,MANOR TWP,21849,38.30,236000414,,,,,38,2,1730
LANCASTER,361083,MARIETTA BORO,2623,0.80,236005232,,,,,4,4,1812
LANCASTER,361115,MARTIC TWP,5221,29.00,236000418,,,,,4,6,1730
LANCASTER,361143,MILLERSVILLE BORO,7903,1.90,236003125,,,,,25,16,1932
LANCASTER,361203,MOUNT JOY BORO,8325,2.40,236002997,,,,,24,7,1851
LANCASTER,361173,MOUNTVILLE BORO,3017,0.90,236005669,,,,,2,18,1900
LANCASTER,361235,MT JOY TWP,10721,27.80,236000433,,,,,11,3,1759
LANCASTER,361263,NEW HOLLAND BORO,5743,1.90,236002908,,,,,38,2,1895
LANCASTER,361295,PARADISE TWP,5672,18.60,236000461,,,,,5,7,1843
LANCASTER,361325,PENN TWP,10210,29.60,236000465,,,,,10,3,1846
LANCASTER,361355,PEQUEA TWP,5474,13.40,236000467,,,,,8,7,1853
LANCASTER,361385,PROVIDENCE TWP,6995,19.90,236000473,,,,,6,3,1853
LANCASTER,361413,QUARRYVILLE BORO,2843,1.30,236003006,,,,,12,5,1892
LANCASTER,361445,RAPHO TWP,12024,47.40,236000476,,,,,9,15,1741
LANCASTER,361475,SADSBURY TWP,3536,19.60,231881340,,,,,3,16,1729
LANCASTER,361505,SALISBURY TWP,11494,41.80,236050651,,,,,10,5,1729
LANCASTER,361533,STRASBURG BORO,3117,1.00,236004909,,,,,12,5,1816
LANCASTER,361565,STRASBURG TWP,4457,20.00,236000516,,,,,2,17,
LANCASTER,361593,TERRE HILL BORO,1357,0.50,236050488,,,,,2,4,1900
LANCASTER,361625,UPPER LEACOCK TWP,8921,18.10,236000538,,,,,17,1,1843
LANCASTER,361655,WARWICK TWP,19022,19.80,236000557,,,,,13,11,1729
LANCASTER,361715,WEST COCALICO TWP,7456,27.30,236000573,,,,,9,6,1838
LANCASTER,361745,WEST DONEGAL TWP,8944,15.80,230236581,,,,,6,5,1838
LANCASTER,361775,WEST EARL TWP,8560,17.80,236000575,,,,,22,7,1833
LANCASTER,361805,WEST HEMPFIELD TWP,17020,18.50,236000579,,,,,36,1,1818
LANCASTER,361835,WEST LAMPETER TWP,17383,16.40,236000581,,,,,37,2,1841
LAWRENCE,370033,BESSEMER BORO,1076,1.70,256000281,,,,,2,9,
LAWRENCE,370063,ELLPORT BORO,1082,0.40,256010925,,,,,1,11,
LAWRENCE,370093,ELLWOOD CITY BORO,7032,2.30,256000348,,,,,39,30,
LAWRENCE,370123,ENON VALLEY BORO,301,0.50,251319324,,,,,0,1,1899
LAWRENCE,370155,HICKORY TWP,2320,15.80,256001707,,,,,0,12,1859
LAWRENCE,370001,LAWRENCE COUNTY,86070,362.50,256001037,,,,,357,46,
LAWRENCE,370185,LITTLE BEAVER TWP,1224,20.40,251373072,,,,,0,9,1849
LAWRENCE,370215,MAHONING TWP,2708,23.90,256002043,,,,,8,5,1805
LAWRENCE,370245,NESHANNOCK TWP,9843,17.20,256002260,,,,,24,16,1805
LAWRENCE,370273,NEW BEAVER BORO,1372,14.50,256010775,,,,,3,11,
LAWRENCE,370302,NEW CASTLE CITY,21926,8.30,256000873,Home Rule,,2022,Council/Manager,119,4,1869
LAWRENCE,370333,NEW WILMINGTON BORO,2092,1.10,256000421,,,,,14,1,1863
LAWRENCE,370365,NORTH BEAVER TWP,3962,42.40,256002304,,,,,3,12,1849
LAWRENCE,370395,PERRY TWP,1853,18.40,251289243,,,,,3,6,1849
LAWRENCE,370425,PLAIN GROVE TWP,777,17.80,256011063,,,,,0,10,1855
LAWRENCE,370455,PULASKI TWP,3102,30.70,256011651,,,,,5,14,1849
LAWRENCE,370563,S.N.P.J. BORO,18,0.80,392037601,,,,,0,0,
LAWRENCE,370485,SCOTT TWP,2176,20.00,251354491,,,,,6,5,1854
LAWRENCE,370515,SHENANGO TWP,7133,24.40,256002992,,,,,16,14,
LAWRENCE,370545,SLIPPERY ROCK TWP,2913,29.90,251103692,,,,,5,0,
LAWRENCE,370573,SOUTH NEW CASTLE BORO,647,0.30,251155004,,,,,0,8,
LAWRENCE,370605,TAYLOR TWP,989,5.20,256003167,,,,,0,7,1853
LAWRENCE,370635,UNION TWP,4996,9.50,256003250,,,,,28,9,1859
LAWRENCE,370663,VOLANT BORO,126,0.10,251239170,,,,,0,2,1893
LAWRENCE,370693,WAMPUM BORO,559,1.00,256000496,,,,,3,12,1876
LAWRENCE,370725,WASHINGTON TWP,711,16.20,256010242,,,,,0,4,1859
LAWRENCE,370755,WAYNE TWP,2469,16.10,256003422,,,,,2,7,1849
LAWRENCE,370785,WILMINGTON TWP,2663,19.70,256003535,,,,,4,0,1846
LEBANON,380034,ANNVILLE TWP,4759,1.60,236003026,,,,,15,5,1799
LEBANON,380065,BETHEL TWP,5132,34.60,236000252,,,,,4,5,1793
LEBANON,380093,CLEONA BORO,2013,0.80,236002844,,,,,6,18,
LEBANON,380125,COLD SPRING TWP,59,24.81,999999999,,,,,,,1853
LEBANON,380153,CORNWALL BORO,4604,9.70,236002849,,,,,17,4,
LEBANON,380185,EAST HANOVER TWP,2658,32.50,236000311,,,,,4,10,1785
LEBANON,380215,HEIDELBERG TWP,4095,24.20,236000352,,,,,4,1,1757
LEBANON,380245,JACKSON TWP,9348,24.10,236000370,,,,,6,3,1813
LEBANON,380273,JONESTOWN BORO,1638,0.60,231855731,,,,,2,7,1870
LEBANON,380302,LEBANON CITY,26814,4.20,236001905,Home Rule,CITY OF LEBANON,1994,,115,34,1868
LEBANON,380001,LEBANON COUNTY,143257,362.50,236003032,,,,,515,87,
LEBANON,380335,MILLCREEK TWP,4368,20.40,236000428,,,,,6,1,1844
LEBANON,380363,MT GRETNA BORO,193,0.10,236003064,,,,,5,0,1926
LEBANON,380393,MYERSTOWN BORO,3094,0.90,236002905,,,,,12,12,1910
LEBANON,380425,NORTH ANNVILLE TWP,2267,17.30,236000446,,,,,0,7,1845
LEBANON,380455,NORTH CORNWALL TWP,8489,9.50,236050283,,,,,25,1,
LEBANON,380485,NORTH LEBANON TWP,12041,16.80,236000452,,,,,29,1,1840
LEBANON,380515,NORTH LONDONDERRY TWP,8911,10.80,231723584,,,,,26,3,1894
LEBANON,380543,PALMYRA BORO,7830,1.90,236002920,,,,,23,0,
LEBANON,380573,RICHLAND BORO,1496,1.40,236002930,,,,,2,1,
LEBANON,380605,SOUTH ANNVILLE TWP,3438,19.50,231666114,,,,,6,6,1845
LEBANON,380635,SOUTH LEBANON TWP,10416,21.70,236000501,,,,,19,23,1840
LEBANON,380665,SOUTH LONDONDERRY TWP,8776,24.40,236000228,,,,,21,3,1894
LEBANON,380695,SWATARA TWP,5061,21.60,236000519,,,,,10,1,1813
LEBANON,380725,UNION TWP,2932,29.60,236050321,,,,,4,1,1842
LEBANON,380755,WEST CORNWALL TWP,1992,8.60,236005071,,,,,1,7,1893
LEBANON,380784,WEST LEBANON TWP,833,0.40,236000582,,,,,3,7,1888
LEHIGH,390033,ALBURTIS BORO,2596,0.70,236050347,,,,,10,17,
LEHIGH,390062,ALLENTOWN CITY,125845,17.60,236003116,Home Rule,CITY OF ALLENTOWN,1997,Mayor/Council,793,18,1867
LEHIGH,390072,BETHLEHEM CITY,19772,4.40,246000689,,,,,633,259,
LEHIGH,390093,CATASAUQUA BORO,6518,1.30,236003080,,,,,28,23,1853
LEHIGH,390123,COOPERSBURG BORO,2447,0.90,236003120,,,,,14,8,1879
LEHIGH,390153,COPLAY BORO,3348,0.60,236002848,,,,,16,20,1869
LEHIGH,390183,EMMAUS BORO,11652,2.90,236002863,,,,,58,146,1859
LEHIGH,390213,FOUNTAIN HILL BORO,4832,0.70,236002990,,,,,20,7,1893
LEHIGH,390245,HANOVER TWP,1689,4.20,231676278,Home Rule,HANOVER TOWNSHIP,1978,,9,6,1798
LEHIGH,390275,HEIDELBERG TWP,3324,24.70,236000353,,,,,6,3,1752
LEHIGH,390001,LEHIGH COUNTY,374557,348.20,231663078,Home Rule,COUNTY OF LEHIGH,1978,,1962,300,
LEHIGH,390305,LOWER MACUNGIE TWP,32426,22.50,236000397,,,,,48,15,1832
LEHIGH,390335,LOWER MILFORD TWP,3861,19.70,236000399,,,,,7,2,1852
LEHIGH,390365,LOWHILL TWP,2292,14.00,236000407,,,,,5,23,1753
LEHIGH,390395,LYNN TWP,4232,41.20,236000409,,,,,7,2,1753
LEHIGH,390423,MACUNGIE BORO,3257,1.00,236002891,,,,,11,8,1857
LEHIGH,390455,NORTH WHITEHALL TWP,15655,28.10,236000457,,,,,18,3,1810
LEHIGH,390484,SALISBURY TWP,13621,11.20,236000488,,,,,61,48,1753
LEHIGH,390513,SLATINGTON BORO,4283,1.30,236002946,,,,,16,18,1864
LEHIGH,390544,SOUTH WHITEHALL TWP,21080,17.10,236000504,,,,,100,2,1810
LEHIGH,390575,UPPER MACUNGIE TWP,26377,26.10,236000539,,,,,82,9,1832
LEHIGH,390605,UPPER MILFORD TWP,7777,18.00,236000542,,,,,13,2,1852
LEHIGH,390635,UPPER SAUCON TWP,16973,24.50,236000547,,,,,65,7,1743
LEHIGH,390665,WASHINGTON TWP,6551,23.60,236000563,,,,,7,3,1847
LEHIGH,390695,WEISENBERG TWP,4976,26.80,236000568,,,,,8,16,1753
